ID,PwsID,WaterSystemName,WaterSystemCounty,PSCODE,DISTRICT,SchoolName,SchoolAddress,SchoolCounty,SchoolSiteName,SAMPLE_DATE,RESULT,RPT_UNIT,Action_Level_Exceedance?,ALE_Follow_Up_Action,ALE_Follow_Up_Status
12084,CA3610018,CUCAMONGA VALLEY WATER DISTRICT,SAN BERNARDINO,3610018-ABB-A,Cucamonga Elementary,Rancho Cucamonga Middle,10022 Feron Boulevard Rancho Cucamonga CA 91730-5233,San Bernardino,Gym,2017-05-05,5.0,UG/L,No,,
339,CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,ALAMEDA,0110003-ABB-A,Livermore Valley Joint Unified,Rancho Las Positas Elementary,401 East Jack London Boulevard Livermore CA 94551-1853,Alameda,S1 DF admin bldg,2018-05-31,5.0,UG/L,No,,
3549,CA0710008,CITY OF PITTSBURG,CONTRA COSTA,0710008-ABA-A,Pittsburg Unified,Rancho Medanos Junior High,2301 Range Road Pittsburg CA 94565-5495,Contra Costa,Kitchen Faucet Cold,2017-12-13,5.0,UG/L,No,,
15307,CA3710027,VISTA IRRIGATION DISTRICT,SAN DIEGO,3710027-ACB-A,Vista Unified,Rancho Minerva Middle,2245 Foothill Drive Vista CA 92084-6035,San Diego,Hydration Station BLDG B ,2017-04-12,5.0,UG/L,No,,
1925,CA0110005,EAST BAY MUD,ALAMEDA,0110005-CEH-A,San Ramon Valley Unified,Rancho Romero Elementary,180 Hemme Avenue Alamo CA 94507-2144,Contra Costa,Fountain	Tap in in teachersÂ ,2017-12-21,5.0,UG/L,No,,
15340,CA3710034,OTAY WATER DISTRICT,SAN DIEGO,3710034-AAE-A,Cajon Valley Union,Rancho San Diego Elementary,12151 Calle Albara El Cajon CA 92019-4825,San Diego,Drinking fountain attached to building at the speech and storage building,2017-03-22,5.0,UG/L,No,,
9194,CA3010092,IRVINE RANCH WATER DISTRICT,ORANGE,3010092-ADA-A,Irvine Unified,Rancho San Joaquin Middle,4861 Michelson Drive Irvine CA 92612-2826,Orange,MPR,2017-11-29,5.0,UG/L,No,,
11882,CA3610003,APPLE VALLEY RANCHOS WC,SAN BERNARDINO,3610003-AAF-A,Apple Valley Unified,Rancho Verde Elementary,14334 Pioneer Road Apple Valley CA 92307-4122,San Bernardino,001-Kitchen food prep sink faucet on west wall,2017-04-25,5.0,UG/L,No,,
9735,CA3310009,EASTERN MUNICIPAL WD,RIVERSIDE,3310009-ACI-A,Val Verde Unified,Rancho Verde High,17750 Lasselle Street Moreno Valley CA 92551-6300,Riverside,RVH Baseball Snack Bar,2018-04-25,5.0,UG/L,No,,
5753,CA1910104,CALIFORNIA WATER SERVICE CO - PALOS VER,LOS ANGELES,1910104-ABD-A,Palos Verdes Peninsula Unified,Rancho Vista Elementary,4323 Palos Verdes Drive North Rolling Hills Estates CA 90274-1576,Los Angeles,S1 DF Custodian office next to kitchen,2018-05-22,5.0,UG/L,No,,
10288,CA3310038,RANCHO CALIFORNIA WATER DISTRICT,RIVERSIDE,3310038-ADA-A,Temecula Valley Unified,Rancho Vista High,32225 Pio Pico Road Temecula CA 92592-6200,Riverside,Drinking fountain next to classroom 8,2018-05-16,5.0,UG/L,No,,
15039,CA3710025,SWEETWATER AUTHORITY,SAN DIEGO,3710025-ABA-A,National Elementary,Rancho de la Nacion,1830 East Division Street National City CA 91950-1850,San Diego,Outside of Boys and Girls Restrooms (right side bubbler),2017-04-11,5.0,UG/L,No,,
5751,CA1910104,CALIFORNIA WATER SERVICE CO - PALOS VER,LOS ANGELES,1910104-ABC-A,Palos Verdes Peninsula Unified,Rancho del Mar High (Continuation),38 Crest Road West Rolling Hills CA 90274-5058,Los Angeles,S1 DF back of rm 6,2018-05-22,5.0,UG/L,No,,
6322,CA1910174,SUBURBAN WATER SYSTEMS-WHITTIER,LOS ANGELES,1910174-ABH-A,Lowell Joint,Rancho-Starbuck Intermediate,16430 Woodbrier Drive Whittier CA 90604-4021,Los Angeles,Building I Kitchen Sink Faucet,2018-04-18,5.0,UG/L,No,,
12429,CA3610041,SAN GABRIEL VALLEY WC - FONTANA,SAN BERNARDINO,3610041-ACE-A,Fontana Unified,Randall Pepper Elementary,16613 Randall Avenue Fontana CA 92335-5638,San Bernardino,Building A Kitchen,2018-04-25,5.0,UG/L,No,,
11659,CA3410029,SCWA - LAGUNA/VINEYARD,SACRAMENTO,3410029-ABE-A,Elk Grove Unified,Raymond Case Elementary,8565 Shasta Lily Drive Elk Grove CA 95624-3883,Sacramento,Ext D/F on main playground attached to wall near MP room,2017-11-16,5.0,UG/L,No,,
8199,CA3010010,CITY OF FULLERTON,ORANGE,3010010-ACB-A,Fullerton Elementary,Raymond Elementary,517 North Raymond Avenue Fullerton CA 92831-3310,Orange,Playground Drinking Fountain by Mini Kitchen,2018-02-22,5.0,UG/L,No,,
18071,CA4310011,SAN JOSE WATER,SANTA CLARA,4310011-BDD-A,Los Gatos Union Elementary,Raymond J Fisher Middle,19195 Fisher Avenue Los Gatos CA 95032-4510,Santa Clara,Sample Location 1,2017-12-12,5.0,UG/L,No,,
8079,CA3010003,CITY OF BUENA PARK,ORANGE,3010003-AAC-A,Centralia Elementary,Raymond Temple Elementary,7800 Holder Street Buena Park CA 90620-2315,Orange,Multipurpose Room Sink,2018-08-29,5.0,UG/L,No,,
2059,CA0110005,EAST BAY MUD,ALAMEDA,0110005-CHB-A,Oakland Unified,Reach Academy,9860 Sunnyside Street Oakland CA 94603-2750,Alameda,Fountain	Lower DF in breezeway outside main officeÂ ,2017-12-22,5.0,UG/L,No,,
7815,CA2910023,NEVADA ID - LAKE WILDWOOD,NEVADA,2910023-AAD-A,Penn Valley Union Elementary,Ready Springs Elementary,10862 Spenceville Road Penn Valley CA 95946-9625,Nevada,Drinking Fountain in front of Restrooms next to Classroom 16,2018-04-12,5.0,UG/L,No,,
12002,CA3610014,COLTON CITY OF,SAN BERNARDINO,3610014-AAH-A,Colton Joint Unified,Reche Canyon Elementary,3101 Canyon Vista Drive Colton CA 92324-9540,San Bernardino,Sink in cafeteria,2018-02-21,5.0,UG/L,No,,
10279,CA3310038,RANCHO CALIFORNIA WATER DISTRICT,RIVERSIDE,3310038-ACH-A,Temecula Valley Unified,Red Hawk Elementary,32045 Camino San Jose Temecula CA 92592-1025,Riverside,Drinking fountain next to classroom 20,2018-05-15,5.0,UG/L,No,,
8670,CA3010046,CITY OF TUSTIN,ORANGE,3010046-ABB-A,Tustin Unified,Red Hill Elementary,11911 Red Hill Avenue Santa Ana CA 92705-3105,Orange,A Outside Drinking Fountain Btwn Kinder RM 301-302,2017-11-29,5.0,UG/L,No,,
7044,CA2110002,MARIN MUNICIPAL WATER DISTRICT,MARIN,2110002-AEC-B,Ross Valley Elementary,Red Hill Intermediate School,100 Shaw Dr San Anselmo CA 94960,Marin,Montessori faucet ,2018-05-30,11.0,UG/L,No,,
20090,CA5610043,OAK PARK WATER SERVICE,VENTURA,5610043-AAI-A,Oak Park Unified,Red Oak Elementary,4857 Rockfield Street Oak Park CA 91377-5512,Ventura,Unfiltered Fountain,2018-03-13,5.0,UG/L,No,,
18853,CA4510005,CITY OF REDDING,SHASTA,4510005-ABH-D,,Redding Adventist Academy,1356 East Cypress Avenue Redding CA 96002,Shasta,KITCHEN SINK,2018-02-09,15.0,UG/L,No,,
18958,CA4510014,BELLA VISTA WATER DISTRICT,SHASTA,4510014-AAF-B,,Redding Christian School,21945 Old 44 Drive Palo Cedro CA 96073,Shasta,DF North of Room O,2018-05-24,529.0,UG/L,No,,
15750,CA3810011,SFPUC CITY DISTRIBUTION DIVISION,SAN FRANCISCO,3810011-AFC-B,San Francisco Unified,Redding Elementary,1421 Pine Street San Francisco CA 94109-4719,San Francisco,Upper drinking fountain next to Room 204 across from Room 203 on 2nd floor of Main Building,2017-10-17,119.0,UG/L,No,,
12292,CA3610037,REDLANDS CITY MUD-WATER DIV,SAN BERNARDINO,3610037-ABH-A,Redlands Unified,Redlands East Valley High,31000 East Colton Avenue Redlands CA 92374-8290,San Bernardino,ADM Building,2018-05-16,5.0,UG/L,No,,
12297,CA3610037,REDLANDS CITY MUD-WATER DIV,SAN BERNARDINO,3610037-ABI-A,Redlands Unified,Redlands Senior High,840 East Citrus Avenue Redlands CA 92374-5399,San Bernardino,Terrier Gym,2018-05-17,5.0,UG/L,No,,
471,CA0110005,EAST BAY MUD,ALAMEDA,0110005-ACD-A,,Redwood Christian Middle School and High School,1000 Paseo Grande San Lorenzo CA 94580,Alameda,RCC DF 1	DF	Inside DF,2017-09-27,5.0,UG/L,No,,
4206,CA1210017,MANILA COMMUNITY SERVICES DIST,HUMBOLDT,1210017-AAB-A,Arcata Elementary,Redwood Coast Montessori,1611 Peninsula Drive Arcata CA 95521-9658,Humboldt,Main Hall Fountain,2018-05-18,5.0,UG/L,No,,
12453,CA3610041,SAN GABRIEL VALLEY WC - FONTANA,SAN BERNARDINO,3610041-ACI-E,Fontana Unified,Redwood Elementary,8570 Redwood Avenue Fontana CA 92335-3117,San Bernardino,Library Restroom Fountain/Sink,2018-05-02,62.0,UG/L,No,,
1239,CA0110005,EAST BAY MUD,ALAMEDA,0110005-BGE-A,Oakland Unified,Redwood Heights Elementary,4401 39th Avenue Oakland CA 94619-1614,Alameda,Fountain	Df by office,2017-12-06,5.0,UG/L,No,,
6888,CA2110002,MARIN MUNICIPAL WATER DISTRICT,MARIN,2110002-AAH-A,Tamalpais Union High,Redwood High,395 Doherty Drive Larkspur CA 94939-1536,Marin,DF Home football field ,2017-12-08,5.0,UG/L,No,,
7688,CA2810003,NAPA CITY OF,NAPA,2810003-ACE-B,Napa Valley Unified,Redwood Middle,3600 Oxford Street Napa CA 94558-2735,Napa,#4 Outside Right of Girls Restroom,2018-05-03,54.0,UG/L,No,,
16841,CA4110022,CITY OF REDWOOD CITY,SAN MATEO,4110022-AAE-A,Belmont-Redwood Shores Elementary,Redwood Shores Elementary,225 Shearwater Parkway Redwood City CA 94065-7449,San Mateo,Next to tether ball courts across from Classroom 10,2017-12-19,5.0,UG/L,No,,
17788,CA4310011,SAN JOSE WATER,SANTA CLARA,4310011-AHG-C,San Jose Unified,Reed Elementary,1524 Jacob Avenue San Jose CA 95118-1613,Santa Clara,Classroom D-2 drinking fountain,2017-08-29,62.0,UG/L,No,,
11070,CA3410020,CITY OF SACRAMENTO MAIN,SACRAMENTO,3410020-ACC-A,Twin Rivers Unified,Regency Park Elementary,5901 Bridgecross Drive Sacramento CA 95835-1956,Sacramento,Left drinking fountain in kindergarten playground by room 111,2017-04-26,5.0,UG/L,No,,
15224,CA3710026,VALLEY CENTER MWD,SAN DIEGO,3710026-AAG-E,Escondido Union,Reidy Creek Elementary,2869 North Broadway Escondido CA 92026-8802,San Diego,#1 sink food services N/E side of kitchen,2017-06-07,8.0,UG/L,No,,
18341,CA4310011,SAN JOSE WATER,SANTA CLARA,4310011-CAA-A,Alum Rock Union Elementary,Renaissance Academy,1720 Hopkins Drive San Jose CA 95122-1632,Santa Clara,Sample Location 1,2018-03-22,5.0,UG/L,No,,
19811,CA5610011,SANTA PAULA WATER SYSTEM,VENTURA,5610011-AAF-A,Santa Paula Unified,Renaissance High,333 North Palm Avenue Santa Paula CA 93060,Ventura,DF 1,2017-03-07,5.0,UG/L,No,,
18344,CA4310011,SAN JOSE WATER,SANTA CLARA,4310011-CAB-A,Alum Rock Union Elementary,Renaissance at Mathson,2050 Kammerer Ave San Jose CA 95116-3020,Santa Clara,Sample Location 1,2018-03-07,5.0,UG/L,No,,
3630,CA0910001,EL DORADO ID - MAIN,EL DORADO,0910001-ABA-A,Rescue Union Elementary,Rescue Elementary,3880 Green Valley Road Rescue CA 95672-9403,El Dorado,Kindergarten Room K-1 Drinking Fountain,2018-02-08,5.0,UG/L,No,,
7951,CA3010001,CITY OF ANAHEIM,ORANGE,3010001-ACH-A,Anaheim Elementary,Revere (Paul) Elementary,140 West Guinida Lane Anaheim CA 92805-6507,Orange,Nurse Office ,2018-03-22,5.0,UG/L,No,,
13679,CA3710014,OCEANSIDE CITY OF,SAN DIEGO,3710014-ABH-A,Oceanside Unified,Reynolds Elementary,4575 Douglas Drive Oceanside CA 92057-4228,San Diego,3710014-RES-1,2017-04-06,5.0,UG/L,No,,
20274,CA5710006,CITY OF WOODLAND,YOLO,5710006-AAF-E,Woodland Joint Unified,Rhoda Maxwell Elementary,50 Ashley Avenue Woodland CA 95695-2504,Yolo,Representative City Sample - Rhoda Maxwell Elementary,2018-02-07,95.0,UG/L,No,,
15089,CA3710025,SWEETWATER AUTHORITY,SAN DIEGO,3710025-ACA-A,Chula Vista Elementary,Rice (Lilian J) Elementary,915 Fourth Avenue Chula Vista CA 91911-2098,San Diego,Classroom 705 drinking fountain N/W side of classroom in sink,2017-08-16,5.0,UG/L,No,,
9983,CA3310012,ELSINORE VALLEY MWD,RIVERSIDE,3310012-AAE-Z,Lake Elsinore Unified,Rice Canyon Elementary,29535 Westwind Drive Lake Elsinore CA 92530-1242,Riverside,DISTRIBUTION SOURCE,2018-05-10,6.0,UG/L,No,,
19780,CA5610009,PORT HUENEME WATER DEPT,VENTURA,5610009-AAC-A,Hueneme Elementary,Richard Bard Elementary,622 East Pleasant Valley Road Port Hueneme CA 93041-2638,Ventura,A-Kitchen Sink in Cafeteria,2018-06-05,5.0,UG/L,No,,
8260,CA3010022,GOLDEN STATE WC - WEST ORANGE,ORANGE,3010022-AAC-A,Los Alamitos Unified,Richard Henry Lee Elementary,11481 Foster Road Los Alamitos CA 90720-3818,Orange,fountain 1,2017-04-06,5.0,UG/L,No,,
6307,CA1910174,SUBURBAN WATER SYSTEMS-WHITTIER,LOS ANGELES,1910174-ABE-A,South Whittier Elementary,Richard L Graves Middle,13243 East Los Nietos Road Whittier CA 90605-3295,Los Angeles,Kitchen Faucet ,2017-09-28,5.0,UG/L,No,,
19408,CA5010006,CITY OF WATERFORD,STANISLAUS,5010006-AAF-A,Waterford Unified,Richard M Moon Primary,319 North Reinway Avenue Waterford CA 95386-9187,Stanislaus,Multipurpose Room Drinking Fountain,2018-01-26,5.0,UG/L,No,,
4769,CA1510019,SHAFTER CITY OF,KERN,1510019-AAG-A,Richland Union Elementary,Richland Junior High,331 Shafter Avenue Shafter CA 93263-1967,Kern,1,2017-03-16,5.0,UG/L,No,,
8204,CA3010010,CITY OF FULLERTON,ORANGE,3010010-ACC-A,Fullerton Elementary,Richman Elementary,700 South Richman Avenue Fullerton CA 92832-2724,Orange,Area 1 Drinking Fountain by Boys & Girls Restrooms near Speech 19A,2018-02-27,5.0,UG/L,No,,
1044,CA0110005,EAST BAY MUD,ALAMEDA,0110005-BCH-A,West Contra Costa Unified,Richmond High,1250 23rd Street Richmond CA 94804-1091,Contra Costa,Fountain	By rm 313 ,2017-11-29,5.0,UG/L,No,,
9942,CA3310009,EASTERN MUNICIPAL WD,RIVERSIDE,3310009-AHH-C,Moreno Valley Unified,Ridge Crest Elementary,28500 John F Kennedy Drive Moreno Valley CA 92555-6308,Riverside,RCE Building B Kinder,2018-08-30,92.0,UG/L,No,,
5758,CA1910104,CALIFORNIA WATER SERVICE CO - PALOS VER,LOS ANGELES,1910104-ABE-A,Palos Verdes Peninsula Unified,Ridgecrest Intermediate,28915 Northbay Road Rancho Palos Verdes CA 90275-4902,Los Angeles,S1 DF outside mpr next to boiler rm,2018-05-22,5.0,UG/L,No,,
10392,CA3410001,SACRAMENTO SUBURBAN WATER DISTRICT,SACRAMENTO,3410001-ABI-A,Twin Rivers Unified,Ridgepoint Elementary,4680 Monument Drive Sacramento CA 95842-4343,Sacramento,Fountain (RHS) in Front Lobby Past Office Across from Entrance to MPR,2017-05-10,5.0,UG/L,No,,
11550,CA3410021,SAN JUAN WATER DISTRICT,SACRAMENTO,3410021-AAF-A,Eureka Union,Ridgeview Elementary,9177 Twin School Road Granite Bay CA 95746-7100,Placer,Multi purpose room,2017-11-16,5.0,UG/L,No,,
4882,CA1510031,BAKERSFIELD CITY OF,KERN,1510031-AAE-A,Kern High,Ridgeview High,8501 Stine Road Bakersfield CA 93313-9782,Kern,S1: PAC Foyer mens bathroom window side drinking fountain,2017-05-24,5.0,UG/L,No,,
3099,CA0410009,DEL ORO WATER CO-MAGALIA,BUTTE,0410009-AAB-A,Paradise Unified,Ridgeview High (Continuation),13665 Skyway Magalia CA 95954-0640,Butte,Fountain at indoor restrooms ,2017-04-28,5.0,UG/L,No,,
4188,CA1210009,HUMBOLDT CSD,HUMBOLDT,1210009-AAG-A,Cutten Elementary,Ridgewood Elementary,2060 Ridgewood Drive Eureka CA 95503-6687,Humboldt,Bldg between restrooms - outside drinking fountain,2018-04-03,56.0,UG/L,No,,
6763,CA1910239,LAKEWOOD - CITY WATER DEPT,LOS ANGELES,1910239-AAG-A,Long Beach Unified,Riley Elementary,3319 Sandwood Street Lakewood CA 90712-3423,Los Angeles,Building B,2018-05-17,5.0,UG/L,No,,
14538,CA3710020,SAN DIEGO CITY OF,SAN DIEGO,3710020-BDH-A,San Diego Unified,Riley/New Dawn,5650 Mount Ackerly Drive San Diego CA 92111-4016,San Diego,Administration bldg Kitchen (south side of kitchen near storage room) faucet above 2 compartment sink,2017-05-17,5.0,UG/L,No,,
13198,CA3710006,ESCONDIDO CITY OF,SAN DIEGO,3710006-ABB-A,Escondido Union,Rincon Middle,925 Lehner Avenue Escondido CA 92026-1512,San Diego,Food Service Sink Faucet,2017-05-23,5.0,UG/L,No,,
11279,CA3410020,CITY OF SACRAMENTO MAIN,SACRAMENTO,3410020-AGG-D,Elk Grove Unified,Rio Cazadero High (Continuation),7825 Grandstaff Drive Sacramento CA 95823-4897,Sacramento,Classroom 1 sink-mounted drinking fountain,2017-09-22,71.0,UG/L,No,,
5438,CA1910034,DOWNEY - CITY WATER DEPT,LOS ANGELES,1910034-ABE-A,Downey Unified,Rio Hondo Elementary,7731 East Muller Street Downey CA 90241-2115,Los Angeles,Drinking Fountain/ In front of Rm#5 at lunch area,2017-05-04,87.0,UG/L,No,,
10953,CA3410018,RIO LINDA/ELVERTA COMMUNITY WATER DIST,SACRAMENTO,3410018-AAE-A,Twin Rivers Unified,Rio Linda High,6309 Dry Creek Road Rio Linda CA 95673-4412,Sacramento,Small Gym South Side DF,2018-01-23,77.0,UG/L,No,,
10958,CA3410018,RIO LINDA/ELVERTA COMMUNITY WATER DIST,SACRAMENTO,3410018-AAF-A,Twin Rivers Unified,Rio Linda Preparatory Academy,1101 G Street Rio Linda CA 95673-4327,Sacramento,Rm 12 DF,2017-05-16,5.0,UG/L,No,,
20099,CA5610046,UNITED WTR CONS DIST,VENTURA,5610046-AAC-A,Rio Elementary,Rio Real Elementary,1140 Kenney Street Oxnard CA 93036-1851,Ventura,DRINKING FOUNTAIN NEXT TO BLDG 17,2018-03-08,5.0,UG/L,No,,
5441,CA1910034,DOWNEY - CITY WATER DEPT,LOS ANGELES,1910034-ABF-A,Downey Unified,Rio San Gabriel Elementary,9338 Gotham Street Downey CA 90241-2925,Los Angeles,Drinking Fountain/ South-west corner of A-wing by A-3 at lunch area,2017-05-05,5.0,UG/L,No,,
15379,CA3710037,PADRE DAM MWD,SAN DIEGO,3710037-AAC-A,Santee,Rio Seco Elementary,9545 Cuyamaca Street Santee CA 92071-2674,San Diego,drinking fountain Kinder play extension,2017-03-22,5.0,UG/L,No,,
11046,CA3410020,CITY OF SACRAMENTO MAIN,SACRAMENTO,3410020-ABH-A,Twin Rivers Unified,Rio Tierra Junior High,3201 Northstead Drive Sacramento CA 95833-1216,Sacramento,Drinking fountain in Gym near boys locker room,2017-05-05,5.0,UG/L,No,,
16446,CA3910004,LODI CITY OF,SAN JOAQUIN,3910004-ACA-B,Lodi Unified,Rio Valley Charter,550 W Century Boulevard Lodi CA 95240-6602,San Joaquin,B,2018-08-22,5.0,UG/L,No,,
12309,CA3610039,SAN BERNARDINO CITY,SAN BERNARDINO,3610039-ABA-C,San Bernardino City Unified,Rio Vista Elementary,1451 North California Street San Bernardino CA 92411-1558,San Bernardino,Kindergarten - Drinking Fountain,2018-08-30,51.0,UG/L,No,,
19183,CA4810004,CITY OF RIO VISTA,SOLANO,4810004-AAC-B,River Delta Joint Unified,Rio Vista High,410 South Fourth Street Rio Vista CA 94571-1939,Solano,Boys Bathroom Gym,2017-03-02,136.0,UG/L,No,,
3772,CA1010007,CITY OF FRESNO,FRESNO,1010007-ADB-A,Central Unified,Rio Vista Middle,6240 West Palo Alto Fresno CA 93722-2001,Fresno,Cafe Food Prep Sink,2018-04-12,5.0,UG/L,No,,
11887,CA3610003,APPLE VALLEY RANCHOS WC,SAN BERNARDINO,3610003-AAG-A,Apple Valley Unified,Rio Vista School of Applied Learning,13590 Havasu Road Apple Valley CA 92308-6037,San Bernardino,001-Cafeteria north side wall food prep sink faucet,2017-04-20,5.0,UG/L,No,,
20094,CA5610046,UNITED WTR CONS DIST,VENTURA,5610046-AAB-A,Rio Elementary,Rio del Valle Middle,3100 Rose Avenue Oxnard CA 93036-1807,Ventura,DRINKING FOUNTAIN NEXT TO BLDG F106,2018-03-08,5.0,UG/L,No,,
15414,CA3710037,PADRE DAM MWD,SAN DIEGO,3710037-AAJ-A,Cajon Valley Union,Rios Elementary,14314 Rios Canyon Road El Cajon CA 92021-2725,San Diego,MPR drinking fountain,2017-05-03,5.0,UG/L,No,,
1597,CA0110005,EAST BAY MUD,ALAMEDA,0110005-CAF-A,Oakland Unified,Rise Community,8521 A St Oakland CA 94621-1619,Alameda,Tap	Bathroom sink,2017-12-13,5.0,UG/L,No,,
1594,CA0110005,EAST BAY MUD,ALAMEDA,0110005-CAE-A,Alameda Unified,Rising Star Montessori Cottage Campus,770 Santa Clara Avenue Alameda CA 94501,Alameda,Tap	Kitchen tap cold ,2017-12-13,5.0,UG/L,No,,
1587,CA0110005,EAST BAY MUD,ALAMEDA,0110005-CAC-A,,Rising Star Montessori School,1421 High Street Alameda CA 94501,Alameda,Tap	Kitchen tap cold ,2017-12-13,5.0,UG/L,No,,
3743,CA1010007,CITY OF FRESNO,FRESNO,1010007-ACF-A,Central Unified,River Bluff Elementary,6150 West Palo Alto Fresno CA 93722-2000,Fresno,Kitchen Food Prep Sink,2018-04-12,5.0,UG/L,No,,
7631,CA2810003,NAPA CITY OF,NAPA,2810003-AAH-A,Napa Valley Unified,River Charter,2447 Old Sonoma Road Napa CA 94558-6006,Napa,Office Drinking Fountain,2018-04-10,5.0,UG/L,No,,
17796,CA4310011,SAN JOSE WATER,SANTA CLARA,4310011-AHH-F,San Jose Unified,River Glen,1088 Broadway San Jose CA 95125-2232,Santa Clara,Sample Location 6,2018-05-30,5.0,UG/L,No,,
19549,CA5010018,RIVERBANK CITY OF,STANISLAUS,5010018-AAF-A,Riverbank Unified,Riverbank High,6200 Claus Road Riverbank CA 95367-3013,Stanislaus,Ag Shop,2018-01-03,5.0,UG/L,No,,
19558,CA5010018,RIVERBANK CITY OF,STANISLAUS,5010018-AAH-A,Riverbank Unified,Riverbank Language Academy,2400 Stanislaus Street Riverbank CA 95367-2233,Stanislaus,Office Staff Sink,2018-01-04,5.0,UG/L,No,,
8817,CA3010062,CITY OF GARDEN GROVE,ORANGE,3010062-AED-B,Garden Grove Unified,Riverdale Elementary,13222 Lewis Street Garden Grove CA 92843-2229,Orange,Building A Staff lounge,2018-05-02,102.0,UG/L,No,,
9641,CA3310009,EASTERN MUNICIPAL WD,RIVERSIDE,3310009-AAI-A,Riverside County Office of Education,Riverside County Education Academy,13730 Perris Boulevard Moreno Valley CA 92553-4302,Riverside,MV Prep Kitchen/MPR,2018-03-14,5.0,UG/L,No,,
619,CA0110005,EAST BAY MUD,ALAMEDA,0110005-AEJ-A,West Contra Costa Unified,Riverside Elementary,1300 Amador Street Richmond CA 94806-4098,Contra Costa,Fountain	Lower outside rm 9 and 10,2017-11-03,5.0,UG/L,No,,
11850,CA3600220,CSA 42 ORO GRANDE,SAN BERNARDINO,3600220-AAC-A,Oro Grande Elementary,Riverside Preparatory,19900 National Trial HWY Oro Grande CA 92368,San Bernardino,CA3600220-001-Drinking Fountain @ Gym,2018-08-30,5.0,UG/L,No,,
13584,CA3710013,LAKESIDE WD,SAN DIEGO,3710013-AAF-A,Lakeside Union Elementary,Riverview Elementary,9308 Winter Gardens Boulevard Lakeside CA 92040-4539,San Diego,a,2017-04-25,5.0,UG/L,No,,
3177,CA0710002,GOLDEN STATE WATER COMPANY - BAY POINT,CONTRA COSTA,0710002-AAB-A,Mt Diablo Unified,Riverview Middle,205 Pacifica Avenue Bay Point CA 94565-2995,Contra Costa,Main Office - First Aid Room - Sink Drinking Fountain,2017-04-12,5.0,UG/L,No,,
10836,CA3410015,GOLDEN STATE WATER CO - CORDOVA,SACRAMENTO,3410015-AAJ-B,Folsom-Cordova Unified,Riverview STEM Elementary,10700 Ambassador Drive Rancho Cordova CA 95670-2406,Sacramento,Multi purpose room- Cafeteria drinking fountain,2018-04-05,5.0,UG/L,No,,
9893,CA3310009,EASTERN MUNICIPAL WD,RIVERSIDE,3310009-AGB-A,Perris Elementary,Rob Reiner Children & Families Center,2221 South A Street Perris CA 92570-9318,Riverside,RR Pre-K Playground,2018-06-13,5.0,UG/L,No,,
9423,CA3110008,CITY OF ROSEVILLE,PLACER,3110008-ABI-A,Roseville City Elementary,Robert C Cooley Middle,9300 Prairie Woods Way Roseville CA 95747-7129,Placer,1,2017-12-06,5.0,UG/L,No,,
8209,CA3010010,CITY OF FULLERTON,ORANGE,3010010-ACD-A,Fullerton Elementary,Robert C Fisler Elementary,1350 Starbuck Street Fullerton CA 92833-5668,Orange,Area 4 Drinking Fountain near School Bus Stop,2018-01-25,5.0,UG/L,No,,
20225,CA5710001,CITY OF DAVIS,YOLO,5710001-ABD-A,Davis Joint Unified,Robert E Willett Elementary,1207 Sycamore Lane Davis CA 95616-1740,Yolo,Drinking Fountain Outside MPR,2017-10-17,5.0,UG/L,No,,
5379,CA1910026,COMPTON-CITY WATER DEPT,LOS ANGELES,1910026-ABE-A,Compton Unified,Robert F Kennedy Elementary,1305 South Oleander Street Compton CA 90220-4646,Los Angeles,drinking fountain,2018-05-11,5.0,UG/L,No,,
