ID,PwsID,WaterSystemName,WaterSystemCounty,PSCODE,DISTRICT,SchoolName,SchoolAddress,SchoolCounty,SchoolSiteName,SAMPLE_DATE,RESULT,RPT_UNIT,Action_Level_Exceedance.,ALE_Follow_Up_Action,ALE_Follow_Up_Status
11808,CA3410704,SCWA MATHER-SUNRISE,SACRAMENTO,3410704-AAC-E,Elk Grove Unified,Sunrise Elementary,11821 Cobble Brook Drive Rancho Cordova CA 95742-8008,Sacramento,Int Bubbler inside Kindergarten Classroom K-1,2017-11-30,5,UG/L,No,NA,NA
17939,CA4310011,SAN JOSE WATER,SANTA CLARA,4310011-BAG-E,Santa Clara County Office of Education,Sunrise Middle,1149 East Julian Street San Jose CA 95116-1005,Santa Clara,E Building kitchen sink,2017-09-19,5,UG/L,No,NA,NA
10500,CA3410006,CITRUS HEIGHTS WATER DISTRICT,SACRAMENTO,3410006-AAE-E,San Juan Unified,Sunrise Tech Center,7322 Sunrise Boulevard Citrus Heights CA 95610-3000,Sacramento,E - Room 20,2017-10-19,5,UG/L,No,NA,NA
348,CA0110003,CALIFORNIA WATER SERVICE - LIVERMORE,ALAMEDA,0110003-ABC-E,Livermore Valley Joint Unified,Sunset Elementary,1671 Frankfurt Way Livermore CA 94550-6146,Alameda,S5 DF bldg R-1,2018-05-31,5,UG/L,No,NA,NA
8223,CA3010010,CITY OF FULLERTON,ORANGE,3010010-ACF-E,Fullerton Elementary,Sunset Lane Elementary,2030 Sunset Lane Fullerton CA 92833-1852,Orange,Partition 4 Drinking Fountain by Rm 213,2018-03-01,5,UG/L,No,NA,NA
9486,CA3110025,PLACER CWA - FOOTHILL,PLACER,3110025-AAE-E,Rocklin Unified,Sunset Ranch Elementary,2500 Bridlewood Drive Rocklin CA 95765-5441,Placer,Building M Fountain,2017-05-16,5,UG/L,No,NA,NA
14872,CA3710020,SAN DIEGO CITY OF,SAN DIEGO,3710020-CAE-E,San Diego Unified,Sunset View Elementary,4365 Hill Street San Diego CA 92107-4199,San Diego,Kindergarten Wall mounted exterior (East of Bldg) between Storage and Kindergarten 1 facing tables & playground dual bubbler fountain right bubbler,2017-05-24,5,UG/L,No,NA,NA
10152,CA3310031,RIVERSIDE CITY OF,RIVERSIDE,3310031-ADA-A,Riverside Unified,Sunshine Special Education,9390 California Avenue Riverside CA 92503-3217,Riverside,Wing A Interior Cafeteria Sink,2018-08-21,65,UG/L,No,NA,NA
7308,CA2510002,CEDARVILLE COUNTY WATER DIST,MODOC,2510002-AAB-A,Surprise Valley Joint Unified,Surprise Valley Elementary,790 High Street Cedarville CA 96104,Modoc,SV elementary hall drinking fountain,2018-05-03,5,UG/L,No,NA,NA
7309,CA2510002,CEDARVILLE COUNTY WATER DIST,MODOC,2510002-AAC-A,Surprise Valley Joint Unified,Surprise Valley High,470 Lincoln Street Cedarville CA 96104,Modoc,SV high school hallway drinking fountain,2018-05-03,5,UG/L,No,NA,NA
8891,CA3010064,CITY OF WESTMINSTER,ORANGE,3010064-ABI-E,Garden Grove Unified,Susan B Anthony Elementary,15320 Pickford Street Westminster CA 92683-7015,Orange,Building KA (K1) drinking fountain inside building,2018-03-13,5,UG/L,No,NA,NA
10287,CA3310038,RANCHO CALIFORNIA WATER DISTRICT,RIVERSIDE,3310038-ACJ-A,Temecula Valley Unified,Susan H Nelson,32225 Pio Pico Rd Temecula CA 92592-2772,Riverside,Drinking fountain next to classroom 5,2018-05-16,5,UG/L,No,NA,NA
9868,CA3310009,EASTERN MUNICIPAL WD,RIVERSIDE,3310009-AFE-D,Temecula Valley Unified,Susan La Vorgna Elementary,31777 Algarve Avenue Winchester CA 92596-8788,Riverside,SLE Lunch Shelter,2018-05-25,5,UG/L,No,NA,NA
5448,CA1910034,DOWNEY - CITY WATER DEPT,LOS ANGELES,1910034-ABH-B,Downey Unified,Sussman Middle,12500 Birchdale Avenue Downey CA 90242-3604,Los Angeles,Drinking Fountain/ South-east corner of boys locker room at playing field,2017-05-09,15,UG/L,No,NA,NA
15821,CA3810011,SFPUC CITY DISTRIBUTION DIVISION,SAN FRANCISCO,3810011-AGG-E,San Francisco Unified,Sutro Elementary,235 12th Avenue San Francisco CA 94118-2103,San Francisco,Lower drinking fountain next to Library in hallway inside Main Building,2017-10-11,5,UG/L,No,NA,NA
2933,CA0310003,AWA SUTTER CREEK,AMADOR,0310003-AAD-E,Amador County Unified,Sutter Creek Elementary,340 Spanish Street Sutter Creek CA 95685-9701,Amador,Room 9 Drinking Fountain,2017-04-14,64,UG/L,No,NA,NA
2938,CA0310003,AWA SUTTER CREEK,AMADOR,0310003-AAE-E,Amador County Unified,Sutter Creek Primary,110 Broad Street Sutter Creek CA 95685,Amador ,Room 4 Drinking Fountain,2017-04-14,5,UG/L,No,NA,NA
10769,CA3410014,FOLSOM CITY OF - MAIN,SACRAMENTO,3410014-AAJ-Z,Folsom-Cordova Unified,Sutter Middle,715 Riley Street Folsom CA 95630-3053,Sacramento,DISTRIBUTION SOURCE,2018-05-09,5,UG/L,No,NA,NA
11368,CA3410020,CITY OF SACRAMENTO MAIN,SACRAMENTO,3410020-AIE-C,Sacramento City Unified,Sutterville Elementary,4967 Monterey Way Sacramento CA 95822-2618,Sacramento,Drinking fountain in building north of multipurpose room (#3 on map),2017-09-28,54,UG/L,No,NA,NA
5797,CA1910108,CITY OF BELL GARDENS,LOS ANGELES,1910108-AAB-A,Montebello Unified,Suva Elementary,6740 East Suva Street Bell Gardens CA 90201-1936,Los Angeles,Kitchen Sink,2018-08-30,98,UG/L,No,NA,NA
5804,CA1910108,CITY OF BELL GARDENS,LOS ANGELES,1910108-AAC-C,Montebello Unified,Suva Intermediate,6660 East Suva Street Bell Gardens CA 90201-1943,Los Angeles,Learning Center DF,2018-08-30,61,UG/L,No,NA,NA
15183,CA3710025,SWEETWATER AUTHORITY,SAN DIEGO,3710025-ADJ-B,Sweetwater Union High,Sweetwater High,2900 Highland Avenue National City CA 91950-7415,San Diego,Bldg 500 S/E side of bldg (right fountain),2017-10-10,106,UG/L,No,NA,NA
15413,CA3710037,PADRE DAM MWD,SAN DIEGO,3710037-AAI-E,Santee,Sycamore Canyon Elementary,10201 Settle Road Santee CA 92071-1099,San Diego,lower field track PE drinking fountain,2017-03-30,5,UG/L,No,NA,NA
8464,CA3010027,CITY OF ORANGE,ORANGE,3010027-ABB-D,Orange Unified,Sycamore Elementary,340 North Main Street Orange CA 92868-2408,Orange,K-2 - SINK,2018-05-24,5,UG/L,No,NA,NA
11914,CA3610004,WEST VALLEY WATER DISTRICT,SAN BERNARDINO,3610004-AAB-E,Colton Joint Unified,Sycamore Hills Elementary,11036 Mahogany Drive Fontana CA 92337-6836,San Bernardino,K1,2017-09-14,67,UG/L,No,NA,NA
14958,CA3710020,SAN DIEGO CITY OF,SAN DIEGO,3710020-CCC-E,Del Mar Union Elementary,Sycamore Ridge,5333 Old Carmel Valley Road San Diego CA 92130-2650,San Diego,Westside of building B left side of custodian room two single bubbler fountains lower left fountain,2017-06-02,5,UG/L,No,NA,NA
4,NA,GOLDEN STATE WATER CO - APPLE VLY SOUTH,SAN BERNARDINO,3610107-AAE-E,NA,Sycamore Rocks Elementary,NA,NA,NA,2017-05-18,5,UG/L,No,NA,NA
2014,CA0110005,EAST BAY MUD,ALAMEDA,0110005-CGF-E,San Ramon Valley Unified,Sycamore Valley Elementary,2200 Holbrook Drive Danville CA 94506-4413,Contra Costa,Fountain	Outside df by rm 4,2018-01-10,5,UG/L,No,NA,NA
19497,CA5010010,MODESTO CITY OF,STANISLAUS,5010010-ABF-A,Sylvan Union Elementary,Sylvan Elementary,2908 Coffee Road Modesto CA 95355-1757,Stanislaus,Room 62: Sink,2018-04-14,6,UG/L,No,NA,NA
10505,CA3410006,CITRUS HEIGHTS WATER DISTRICT,SACRAMENTO,3410006-AAF-E,San Juan Unified,Sylvan Middle,7137 Auburn Boulevard Citrus Heights CA 95610-3824,Sacramento,E - G,2017-10-25,5,UG/L,No,NA,NA
17929,CA4310011,SAN JOSE WATER,SANTA CLARA,4310011-BAE-E,Franklin-McKinley Elementary,Sylvandale Middle,653 Sylvandale Avenue San Jose CA 95111-1414,Santa Clara,Sample Location 5,2017-11-07,5,UG/L,No,NA,NA
18361,CA4310011,SAN JOSE WATER,SANTA CLARA,4310011-CAE-E,Alum Rock Union Elementary,Sylvia Cassell Elementary,1300 Tallahassee Drive San Jose CA 95122-3939,Santa Clara,Sample Location 5,2018-03-13,5,UG/L,No,NA,NA
16079,CA3810011,SFPUC CITY DISTRIBUTION DIVISION,SAN FRANCISCO,3810011-BCG-E,NA,Synergy School,1387 Valencia Street San Francisco CA 94110,San Francisco,Drinking fountain at faucet-fountain unit inside Sun Room on 1st floor of Main Building,2017-12-19,5,UG/L,No,NA,NA
20294,CA5710006,CITY OF WOODLAND,YOLO,5710006-AAJ-Z,Woodland Joint Unified,T L Whitehead Elementary,624 West Southwood Drive Woodland CA 95695-4304,Yolo,DISTRIBUTION SOURCE,2018-02-21,5,UG/L,No,NA,NA
11693,CA3410029,SCWA - LAGUNA/VINEYARD,SACRAMENTO,3410029-ACA-E,Elk Grove Unified,T R Smedberg Middle,8239 Kingsbridge Drive Sacramento CA 95829-6040,Sacramento,Exterior D/F on West-end of F-wing between rooms F-8 & F-1,2017-11-29,5,UG/L,No,NA,NA
8473,CA3010027,CITY OF ORANGE,ORANGE,3010027-ABD-E,Orange Unified,Taft Elementary,1829 North Cambridge Orange CA 92865-4409,Orange,ROOM #34 - DRINKING FOUNTAIN,2018-05-31,5,UG/L,No,NA,NA
14405,CA3710020,SAN DIEGO CITY OF,SAN DIEGO,3710020-BBA-C,San Diego Unified,Taft Middle,9191 Gramercy Drive San Diego CA 92123-4015,San Diego,Gymnasium Exterior South wall of Girlâ€™s Locker room triple bubbler fountain right bubbler,2017-04-25,629,UG/L,No,NA,NA
4855,CA1510022,WEST KERN WATER DISTRICT,KERN,1510022-AAJ-E,Taft City,Taft Primary,212 Lucard Street Taft CA 93268-3214,Kern,Main Building Room 3 - 2nd Grade Classroom,2017-12-12,5,UG/L,No,NA,NA
11360,CA3410020,CITY OF SACRAMENTO MAIN,SACRAMENTO,3410020-AIC-E,Sacramento City Unified,Tahoe Elementary,3110 60th Street Sacramento CA 95820-1833,Sacramento,Left kitchen sink (#5 on map),2017-09-26,5,UG/L,No,NA,NA
9314,CA3110001,NORTH TAHOE PUD - MAIN,PLACER,3110001-AAC-C,NA,Tahoe Expedition Academy,8561 Speckled Ave Kings Beach CA 96143,Placer,Girls bathroom,2018-03-08,5,UG/L,No,NA,NA
6904,CA2110002,MARIN MUNICIPAL WATER DISTRICT,MARIN,2110002-ABB-E,Tamalpais Union High,Tamalpais High,700 Miller Avenue Mill Valley CA 94941-2926,Marin,DF Girls locker room ,2017-12-14,5,UG/L,No,NA,NA
7001,CA2110002,MARIN MUNICIPAL WATER DISTRICT,MARIN,2110002-ADC-E,Mill Valley Elementary,Tamalpais Valley Elementary,350 Bell Lane Mill Valley CA 94941-4038,Marin,Classroom 7 frontside outside DF ,2018-04-26,5,UG/L,No,NA,NA
6893,CA2110002,MARIN MUNICIPAL WATER DISTRICT,MARIN,2110002-AAI-A,Tamalpais Union High,Tamiscal High (Alternative),305 Doherty Drive Larkspur CA 94939-0605,Marin,DF Tamiscal High ,2017-12-08,5,UG/L,No,NA,NA
8951,CA3010069,CITY OF FOUNTAIN VALLEY,ORANGE,3010069-ABA-E,Fountain Valley Elementary,Tamura (Hisamatsu) Elementary,17340 Santa Suzanne Street Fountain Valley CA 92708-3307,Orange,Drinking fountain outside by custodial room,2018-04-19,5,UG/L,No,NA,NA
813,CA0110005,EAST BAY MUD,ALAMEDA,0110005-AIB-E,West Contra Costa Unified,Tara Hills Elementary,2300 Dolan Way San Pablo CA 94806-1699,Contra Costa,Fountain	Lower in multipurpose rm,2017-11-15,5,UG/L,No,NA,NA
9060,CA3010092,IRVINE RANCH WATER DISTRICT,ORANGE,3010092-AAC-E,NA,Tarbut V Torah Community Day School,5 Federation Wy Irvine CA 92603,Orange,Building B DF,2017-05-10,5,UG/L,No,NA,NA
1977,CA0110005,EAST BAY MUD,ALAMEDA,0110005-CFI-C,San Ramon Valley Unified,Tassajara Hills Elementary,4675 Camino Tassajara Road Danville CA 94506-5901,Contra Costa,Tap in kitchen prep sink in multipurpose rm,2018-01-09,91,UG/L,No,NA,NA
15623,CA3810011,SFPUC CITY DISTRIBUTION DIVISION,SAN FRANCISCO,3810011-ACG-E,San Francisco Unified,Taylor (Edward R) Elementary,423 Burrows Street San Francisco CA 94134-1449,San Francisco,Upper drinking fountain to the right of Room 22 in west wing of Main Building,2017-10-20,5,UG/L,No,NA,NA
11524,CA3410020,CITY OF SACRAMENTO MAIN,SACRAMENTO,3410020-BBJ-E,Robla Elementary,Taylor Street Elementary,4350 Taylor Street Sacramento CA 95838-2622,Sacramento,Sink-mounted bubbler in Room 19,2018-05-30,5,UG/L,No,NA,NA
19058,CA4810003,CITY OF FAIRFIELD,SOLANO,4810003-AAC-C,Solano County Office of Education,TC McDaniel School,1895 Woolner Avenue  Fairfield CA 94533,Solano ,sink in room 7,2017-06-01,5,UG/L,No,NA,NA
3692,CA1010007,CITY OF FRESNO,FRESNO,1010007-ABD-E,Central Unified,Teague Elementary,4725 North Polk Avenue Fresno CA 93722-5319,Fresno,(R) Spigot outside Rm 21-22,2018-04-13,5,UG/L,No,NA,NA
12375,CA3610041,SAN GABRIEL VALLEY WC - FONTANA,SAN BERNARDINO,3610041-ABC-E,Fontana Unified,Ted Porter Elementary,8330 Locust Avenue Fontana CA 92335-3712,San Bernardino,Administration Health Office Sink,2018-04-19,5,UG/L,No,NA,NA
6513,CA1910194,ROWLAND WATER DISTRICT,LOS ANGELES,1910194-AAH-D,Rowland Unified,Telesis Academy of Science & Math,2800 East Hollingworth Street West Covina CA 91792-3029,Los Angeles,Food Center,2017-10-17,5,UG/L,No,NA,NA
10191,CA3310038,RANCHO CALIFORNIA WATER DISTRICT,RIVERSIDE,3310038-AAC-C,Temecula Valley Unified,Temecula Elementary,41951 Moraga Road Temecula CA 92591-4789,Riverside,Drinking fountain closest to playground,2018-04-25,5,UG/L,No,NA,NA
10278,CA3310038,RANCHO CALIFORNIA WATER DISTRICT,RIVERSIDE,3310038-ACG-C,Temecula Valley Unified,Temecula Luiseno Elementary,45754 Wolf Creek Drive North Temecula CA 92592-2895,Riverside,Sink faucet in Kitchen,2018-05-10,5,UG/L,No,NA,NA
10211,CA3310038,RANCHO CALIFORNIA WATER DISTRICT,RIVERSIDE,3310038-AAI-D,Temecula Valley Unified,Temecula Middle,42075 Meadows Parkway Temecula CA 92592-3800,Riverside,Drinking fountain at 12 Plex building,2018-05-01,5,UG/L,No,NA,NA
9849,CA3310009,EASTERN MUNICIPAL WD,RIVERSIDE,3310009-AFA-D,Temecula Valley Unified,Temecula Preparatory,35777 Abelia Street Winchester CA 92596-8450,Riverside,TP Sm Lunch Shelter,2018-05-25,5,UG/L,No,NA,NA
9854,CA3310009,EASTERN MUNICIPAL WD,RIVERSIDE,3310009-AFB-E,Temecula Valley Unified,Temecula Valley Charter,35755 Abelia St Winchester CA 92596-8450,Riverside,TVC Kinder,2018-05-25,5,UG/L,No,NA,NA
10219,CA3310038,RANCHO CALIFORNIA WATER DISTRICT,RIVERSIDE,3310038-ABA-E,Temecula Valley Unified,Temecula Valley High,31555 Rancho Vista Road Temecula CA 92592-3516,Riverside,Drinking fountain in 1200 wing,2018-05-02,59,UG/L,No,NA,NA
10083,CA3310012,ELSINORE VALLEY MWD,RIVERSIDE,3310012-ACA-Z,Lake Elsinore Unified,Temescal Canyon High,28755 El Toro Road Lake Elsinore CA 92532-1912,Riverside,DISTRIBUTION SOURCE,2018-05-09,5,UG/L,No,NA,NA
3807,CA1010007,CITY OF FRESNO,FRESNO,1010007-ADI-E,Clovis Unified,Temperance-Kutner Elementary,1448 North Armstrong Avenue Fresno CA 93727-2803,Fresno,Fount Â® Spigot Boys RR Vollyball Ct		,2018-05-11,5,UG/L,No,NA,NA
13636,CA3710014,OCEANSIDE CITY OF,SAN DIEGO,3710014-AAI-D,Vista Unified,Temple Heights Elementary,1550 Temple Heights Drive Oceanside CA 92056-3066,San Diego,3710014-THES-D,2017-03-14,5,UG/L,No,NA,NA
2258,CA0110005,EAST BAY MUD,ALAMEDA,0110005-DBD-E,Oakland Unified School District,Temporary Alternative Program & Young Adult Program,1011 Union Street Oakland  CA 94607,Alameda ,Tap in rr across hallway from psychological services ,2018-01-24,5,UG/L,No,NA,NA
19736,CA5510009,GROVELAND COMMUNITY SERV DIST,TUOLUMNE,5510009-AAB-Z,Big Oak Flat-Groveland Unified,Tenaya Elementary,19177 Highwy 120 Groveland CA 95321-1397,Tuolumne,DISTRIBUTION SOURCE,2018-06-06,237,UG/L,Yes,Resampled,Pending
3997,CA1010007,CITY OF FRESNO,FRESNO,1010007-AHI-E,Fresno Unified,Tenaya Middle,1239 West Mesa Avenue Fresno CA 93711-2007,Fresno,Baseball Field (L) Fountain		,2018-06-28,5,UG/L,No,NA,NA
15793,CA3810011,SFPUC CITY DISTRIBUTION DIVISION,SAN FRANCISCO,3810011-AGA-E,San Francisco Unified,Tenderloin Community,627 Turk Street San Francisco CA 94102-3212,San Francisco,Sink faucet inside Room 104 by the exit door in Main Building,2017-10-11,5,UG/L,No,NA,NA
2802,CA0110006,CITY OF HAYWARD,ALAMEDA,0110006-ADJ-E,Hayward Unified,Tennyson High,27035 Whitman Road Hayward CA 94544-4099,Alameda,Sink in Infant Care Center kitchen,2018-04-27,5,UG/L,No,NA,NA
12991,CA3710001,CAL-AM WATER CORONADO,SAN DIEGO,3710001-ABD-E,South Bay Union,Teofilo Mendoza,2050 Coronado Avenue San Diego CA 92154-2034,San Diego,Classroom 33 Sink & Fountain,2017-05-23,5,UG/L,No,NA,NA
7736,CA2910004,NEVADA ID - E GEORGE BANNER MOUNTAIN,NEVADA,2910004-AAE-D,Nevada City School District,Terence K McAteer Center,400 Hoover Ln Nevada City CA 95959,Nevada City,Sink Faucet in Restroom of Portable Building,2018-04-11,5,UG/L,No,NA,NA
4802,CA1510021,WASCO CITY OF,KERN,1510021-AAH-E,Wasco Union Elementary,Teresa Burke Elementary,1301 Filburn Street Wasco CA 93280-2793,Kern, in cafeteria south wall,2018-05-15,5,UG/L,No,NA,NA
17401,CA4310009,CITY OF PALO ALTO,SANTA CLARA,4310009-ABC-E,Palo Alto Unified,Terman Middle,655 Arastradero Road Palo Alto CA 94306-3838,Santa Clara,Drinking Fountain in Boys Locker Rm (AAM_E),2018-09-11,5,UG/L,No,NA,NA
10107,CA3310012,ELSINORE VALLEY MWD,RIVERSIDE,3310012-ACG-E,Lake Elsinore Unified,Terra Cotta Middle,29291 Lake Street Lake Elsinore CA 92530-1801,Riverside,Inside Hallway by 201,2018-05-10,5,UG/L,No,NA,NA
6950,CA2110002,MARIN MUNICIPAL WATER DISTRICT,MARIN,2110002-ACB-D,San Rafael City High,Terra Linda High,320 Nova Albion Way San Rafael CA 94903-3523,Marin,Fountain 100s hallway ,2018-03-02,5,UG/L,No,NA,NA
12803,CA3610057,RIVERSIDE HIGHLAND WATER COMPANY,SAN BERNARDINO,3610057-AAC-C,Colton Joint Unified,Terrace Hills Middle,22579 DeBerry Street Grand Terrace CA 92313-5515,San Bernardino,Drinking Fountain Outside Of Building B,2017-09-27,55,UG/L,No,NA,NA
12815,CA3610057,RIVERSIDE HIGHLAND WATER COMPANY,SAN BERNARDINO,3610057-AAE-C,Colton Joint Unified,Terrace View Elementary,22731 Grand Terrace Road Grand Terrace CA 92313-4921,San Bernardino,Drinking Fountain Outside Of Cafeteria,2018-04-19,78,UG/L,No,NA,NA
17817,CA4310011,SAN JOSE WATER,SANTA CLARA,4310011-AIC-B,San Jose Unified,Terrell Elementary,3925 Pearl Avenue San Jose CA 95136-1531,Santa Clara,Building rooms 10/11 across from room 24 on the other side of classrooms 11 & 10 right fountain,2017-08-30,56,UG/L,No,NA,NA
4961,CA1510031,BAKERSFIELD CITY OF,KERN,1510031-ACC-D,Panama-Buena Vista Union,Tevis Junior High,3901 Pin Oak Park Boulevard Bakersfield CA 93311-2518,Kern,S4 DF admin bldg by vice principals office,2017-12-14,5,UG/L,No,NA,NA
2509,CA0110005,EAST BAY MUD,ALAMEDA,0110005-DFA-D,NA,The Academy,2722 Benvenue Avenue Berkeley CA 94705,Alameda,Outside water fountain left station,2018-06-13,5,UG/L,No,NA,NA
16266,CA3810011,SFPUC CITY DISTRIBUTION DIVISION,SAN FRANCISCO,3810011-BGF-E,San Francisco Unified,The Academy - San Francisco,555 Portola Dr San Francisco CA 94131-1616,San Francisco,Upper drinking fountain between Room T11 and Room A107 of Main Building,2018-03-14,5,UG/L,No,NA,NA
1134,CA0110005,EAST BAY MUD,ALAMEDA,0110005-BEE-D,Alameda Unified,The Academy of Alameda,401 Pacific Avenue Alameda CA 94501-1837,Alameda,Fountain	Fountain Located in Room 203 on 2nd Floor,2017-11-29,72,UG/L,No,NA,NA
1125,CA0110005,EAST BAY MUD,ALAMEDA,0110005-BEC-E,Alameda Unified,The Academy of Alameda Elementary,401 Pacific Ave Alameda CA 94501-1837,Alameda,Tap	Tap Located in Class 200 on 2nd Floor,2017-11-29,5,UG/L,No,NA,NA
2318,CA0110005,EAST BAY MUD,ALAMEDA,0110005-DCF-S,NA,The Berkeley School,1310 University Avenue Berkeley CA 94702,Alameda,Tap located in Blackberry Rm,2018-02-27,5,UG/L,No,NA,NA
2350,CA0110005,EAST BAY MUD,ALAMEDA,0110005-DDA-K,private,The Berkeley School Early Childhood Campus,2030 Francisco St Berkeley  CA 94709,Alameda,Tap located in restroom in Cedar Rm ,2018-02-28,5,UG/L,No,NA,NA
16159,CA3810011,SFPUC CITY DISTRIBUTION DIVISION,SAN FRANCISCO,3810011-BEC-E,NA,The Brandeis School of San Francisco,655 Brotherhood Way San Francisco CA 94132,San Francisco,Uppermost drinking fountain in southwest corner of West Blue Top yard,2018-02-06,5,UG/L,No,NA,NA
16825,CA4110016,TOWN OF HILLSBOROUGH,SAN MATEO,4110016-AAF-C,NA,The Bridge School,545 Eucalyptus Ave Hillsborough CA 94010,San Mateo County,Class Room 2- Exterior outside of bathroom,2017-02-16,5,UG/L,No,NA,NA
14918,CA3710020,SAN DIEGO CITY OF,SAN DIEGO,3710020-CBE-E,NA,The Cambridge School,12855 Black Mountain Road San Diego CA 92129,San Diego,Primary Building Courtyard next to Pre K bathroom Pre K sink faucet,2017-05-26,5,UG/L,No,NA,NA
18421,CA4310011,SAN JOSE WATER,SANTA CLARA,4310011-CAI-Z,NA,The Campbell community Center,1 W Campbell Ave Campbell CA 95008,Santa Clara,DISTRIBUTION SOURCE,2018-04-11,11,UG/L,No,NA,NA
2266,CA0110005,EAST BAY MUD,ALAMEDA,0110005-DBI-F,NA,The Child Unique Montessori School,2226 Encinal Avenue Alameda CA 94501,Alameda,Tap in bathroom in kitchen,2018-02-08,5,UG/L,No,NA,NA
2334,CA0110005,EAST BAY MUD,ALAMEDA,0110005-DCI-F,private,The Child Unique Montessori School Taylor Avenue,1400 6th Street Alameda CA  94501,Alameda,Sink Tw in classroom T2,2018-02-14,5,UG/L,No,NA,NA
14847,CA3710020,SAN DIEGO CITY OF,SAN DIEGO,3710020-BJJ-E,NA,The Childrens School,2225 Torrey Pines Lane La Jolla CA 92037,San Diego,Alder building Inside room 5 faucet at sink,2017-06-01,5,UG/L,No,NA,NA
1228,CA0110005,EAST BAY MUD,ALAMEDA,0110005-BGB-E,NA,The College Preparatory School,6100 Broadway Oakland CA 94618,Alameda,Water Dispenser	Next to restrooms in H bldg ground level,2017-12-05,5,UG/L,No,NA,NA
1581,CA0110005,EAST BAY MUD,ALAMEDA,0110005-CAA-E,NA,The Crowden School,1475 Rose Street Berkeley CA 94702,Alameda,Tap	Sink in the shop ,2017-12-13,5,UG/L,No,NA,NA
18426,CA4310011,SAN JOSE WATER,SANTA CLARA,4310011-CAJ-E,NA,The Foundation for Hispanic Education,14271 Story Road San Jose CA 95127-3823,Santa Clara,Sample Location 5,2018-03-23,5,UG/L,No,NA,NA
18566,CA4310014,CITY OF SUNNYVALE,SANTA CLARA,4310014-ABH-C,NA,The Kings Academy,562 North Britton Ave  Sunnyvale CA 94085,Santa Clara,Building S Boys Locker Room ,2018-05-18,5,UG/L,No,NA,NA
11226,CA3410020,CITY OF SACRAMENTO MAIN,SACRAMENTO,3410020-AFF-E,Sacramento City Unified,The Language Academy of Sacramento,2850 49th Street Sacramento CA 95817-2303,Sacramento,Left Kitchen sink (#5 on map),2017-09-26,5,UG/L,No,NA,NA
19707,CA5310002,TRINITY CO WW DIST #1,TRINITY,5310002-AAD-B,NA,The Learning Center,7450 State Highway 3 Hayfork CA 96041,Trinity,Mattole West,2018-04-04,5,UG/L,No,NA,NA
11458,CA3410020,CITY OF SACRAMENTO MAIN,SACRAMENTO,3410020-BAC-C,Sacramento City Unified,The Met Sacramento Charter High,810 V St Sacramento CA 95818,Sacramento,Kitchen sink (#3 on map),2017-09-29,5,UG/L,No,NA,NA
14150,CA3710020,SAN DIEGO CITY OF,SAN DIEGO,3710020-AFE-E,San Diego Unified,The OFarrell Charter,6130 Skyline Drive San Diego CA 92114-5620,San Diego,adjacent to rooms 101 and 102 outside batrooms upper right bubbler,2017-04-15,5,UG/L,No,NA,NA
1384,CA0110005,EAST BAY MUD,ALAMEDA,0110005-BIG-E,NA,The Saklan School,1678 School Street Moraga CA 94556,Contra Costa,Tap	Kitchen sink,2017-12-12,5,UG/L,No,NA,NA
13103,CA3710004,DEL MAR CITY OF,SAN DIEGO,3710004-AAB-A,NA,The Winston School,215 Ninth Street Del Mar CA 92014,San Diego,Inside the school building kitchen sink,2018-06-05,5,UG/L,No,NA,NA
